rank,project_id,project_weight,sla_risk,employee_id,estimated_people,skill_staffing,employee_name,semantic_match,effective_hours,projected_utilization,final_score,decision,reason
240,java_backend_demo,76595.13,41.33,54,3,"{""Java"": 2, ""Spring"": 1}",54,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
241,java_backend_demo,76595.13,41.33,540afe5a25d764d7,3,"{""Java"": 2, ""Spring"": 1}",540afe5a25d764d7,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
242,java_backend_demo,76595.13,41.33,55,3,"{""Java"": 2, ""Spring"": 1}",55,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
243,java_backend_demo,76595.13,41.33,551e52eed298f811,3,"{""Java"": 2, ""Spring"": 1}",551e52eed298f811,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
244,java_backend_demo,76595.13,41.33,554dd6c52da67585,3,"{""Java"": 2, ""Spring"": 1}",554dd6c52da67585,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
245,java_backend_demo,76595.13,41.33,558bf77e46aade53,3,"{""Java"": 2, ""Spring"": 1}",558bf77e46aade53,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
246,java_backend_demo,76595.13,41.33,56,3,"{""Java"": 2, ""Spring"": 1}",56,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
247,java_backend_demo,76595.13,41.33,562a915a33a22169,3,"{""Java"": 2, ""Spring"": 1}",562a915a33a22169,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
248,java_backend_demo,76595.13,41.33,57,3,"{""Java"": 2, ""Spring"": 1}",57,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
249,java_backend_demo,76595.13,41.33,570ce1d807682e6e,3,"{""Java"": 2, ""Spring"": 1}",570ce1d807682e6e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
250,java_backend_demo,76595.13,41.33,58,3,"{""Java"": 2, ""Spring"": 1}",58,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
251,java_backend_demo,76595.13,41.33,582c41d78e28ed3c,3,"{""Java"": 2, ""Spring"": 1}",582c41d78e28ed3c,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
252,java_backend_demo,76595.13,41.33,584fb24f44c20beb,3,"{""Java"": 2, ""Spring"": 1}",584fb24f44c20beb,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
253,java_backend_demo,76595.13,41.33,59,3,"{""Java"": 2, ""Spring"": 1}",59,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
254,java_backend_demo,76595.13,41.33,59309c4a7b724c04,3,"{""Java"": 2, ""Spring"": 1}",59309c4a7b724c04,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
255,java_backend_demo,76595.13,41.33,5b43c530d64bc55b,3,"{""Java"": 2, ""Spring"": 1}",5b43c530d64bc55b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
256,java_backend_demo,76595.13,41.33,5bbb74d6f21d90c5,3,"{""Java"": 2, ""Spring"": 1}",5bbb74d6f21d90c5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
257,java_backend_demo,76595.13,41.33,5d0c2a37f534f2ce,3,"{""Java"": 2, ""Spring"": 1}",5d0c2a37f534f2ce,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
258,java_backend_demo,76595.13,41.33,5da674aa8baf9602,3,"{""Java"": 2, ""Spring"": 1}",5da674aa8baf9602,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
259,java_backend_demo,76595.13,41.33,5e31c191014c0b1c,3,"{""Java"": 2, ""Spring"": 1}",5e31c191014c0b1c,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
260,java_backend_demo,76595.13,41.33,5e7b2cb27cfa3075,3,"{""Java"": 2, ""Spring"": 1}",5e7b2cb27cfa3075,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
261,java_backend_demo,76595.13,41.33,5f909688f3197d9c,3,"{""Java"": 2, ""Spring"": 1}",5f909688f3197d9c,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
262,java_backend_demo,76595.13,41.33,6,3,"{""Java"": 2, ""Spring"": 1}",6,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
263,java_backend_demo,76595.13,41.33,60,3,"{""Java"": 2, ""Spring"": 1}",60,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
264,java_backend_demo,76595.13,41.33,601b3a12bc0a5465,3,"{""Java"": 2, ""Spring"": 1}",601b3a12bc0a5465,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
265,java_backend_demo,76595.13,41.33,61,3,"{""Java"": 2, ""Spring"": 1}",61,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
266,java_backend_demo,76595.13,41.33,613d3901b57737bb,3,"{""Java"": 2, ""Spring"": 1}",613d3901b57737bb,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
267,java_backend_demo,76595.13,41.33,62,3,"{""Java"": 2, ""Spring"": 1}",62,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
268,java_backend_demo,76595.13,41.33,62a7255ad123da10,3,"{""Java"": 2, ""Spring"": 1}",62a7255ad123da10,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
269,java_backend_demo,76595.13,41.33,63,3,"{""Java"": 2, ""Spring"": 1}",63,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
270,java_backend_demo,76595.13,41.33,63b2c2173cef89c4,3,"{""Java"": 2, ""Spring"": 1}",63b2c2173cef89c4,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
271,java_backend_demo,76595.13,41.33,64,3,"{""Java"": 2, ""Spring"": 1}",64,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
272,java_backend_demo,76595.13,41.33,65,3,"{""Java"": 2, ""Spring"": 1}",65,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
273,java_backend_demo,76595.13,41.33,65721c533d9f6a0a,3,"{""Java"": 2, ""Spring"": 1}",65721c533d9f6a0a,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
274,java_backend_demo,76595.13,41.33,65c4f4e57e27bbfa,3,"{""Java"": 2, ""Spring"": 1}",65c4f4e57e27bbfa,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
275,java_backend_demo,76595.13,41.33,65eb93dceff2b481,3,"{""Java"": 2, ""Spring"": 1}",65eb93dceff2b481,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
276,java_backend_demo,76595.13,41.33,66,3,"{""Java"": 2, ""Spring"": 1}",66,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
277,java_backend_demo,76595.13,41.33,66c337fd7aafc494,3,"{""Java"": 2, ""Spring"": 1}",66c337fd7aafc494,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
278,java_backend_demo,76595.13,41.33,66ea8fd46226fdf8,3,"{""Java"": 2, ""Spring"": 1}",66ea8fd46226fdf8,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
279,java_backend_demo,76595.13,41.33,67,3,"{""Java"": 2, ""Spring"": 1}",67,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
280,java_backend_demo,76595.13,41.33,68,3,"{""Java"": 2, ""Spring"": 1}",68,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
281,java_backend_demo,76595.13,41.33,68a339fb43e36c2b,3,"{""Java"": 2, ""Spring"": 1}",68a339fb43e36c2b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
282,java_backend_demo,76595.13,41.33,69,3,"{""Java"": 2, ""Spring"": 1}",69,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
283,java_backend_demo,76595.13,41.33,69952382c7bfce64,3,"{""Java"": 2, ""Spring"": 1}",69952382c7bfce64,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
284,java_backend_demo,76595.13,41.33,69efcd3ea7c34266,3,"{""Java"": 2, ""Spring"": 1}",69efcd3ea7c34266,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
285,java_backend_demo,76595.13,41.33,6afac1e12215041d,3,"{""Java"": 2, ""Spring"": 1}",6afac1e12215041d,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
286,java_backend_demo,76595.13,41.33,6c4a1e4b115feca6,3,"{""Java"": 2, ""Spring"": 1}",6c4a1e4b115feca6,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
287,java_backend_demo,76595.13,41.33,6e2f959810c4535c,3,"{""Java"": 2, ""Spring"": 1}",6e2f959810c4535c,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
288,java_backend_demo,76595.13,41.33,6f6e8827aa1caea5,3,"{""Java"": 2, ""Spring"": 1}",6f6e8827aa1caea5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
289,java_backend_demo,76595.13,41.33,6fd7ef1122fe8563,3,"{""Java"": 2, ""Spring"": 1}",6fd7ef1122fe8563,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
290,java_backend_demo,76595.13,41.33,7,3,"{""Java"": 2, ""Spring"": 1}",7,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
291,java_backend_demo,76595.13,41.33,70,3,"{""Java"": 2, ""Spring"": 1}",70,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
292,java_backend_demo,76595.13,41.33,702ec4413907872a,3,"{""Java"": 2, ""Spring"": 1}",702ec4413907872a,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
293,java_backend_demo,76595.13,41.33,702fb8c84a9c1a47,3,"{""Java"": 2, ""Spring"": 1}",702fb8c84a9c1a47,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
294,java_backend_demo,76595.13,41.33,71,3,"{""Java"": 2, ""Spring"": 1}",71,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
295,java_backend_demo,76595.13,41.33,71c895e0a8f3a6b5,3,"{""Java"": 2, ""Spring"": 1}",71c895e0a8f3a6b5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
296,java_backend_demo,76595.13,41.33,71cdee9bdd6893ba,3,"{""Java"": 2, ""Spring"": 1}",71cdee9bdd6893ba,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
297,java_backend_demo,76595.13,41.33,71d75d7b623c9997,3,"{""Java"": 2, ""Spring"": 1}",71d75d7b623c9997,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
298,java_backend_demo,76595.13,41.33,72,3,"{""Java"": 2, ""Spring"": 1}",72,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
299,java_backend_demo,76595.13,41.33,73,3,"{""Java"": 2, ""Spring"": 1}",73,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
300,java_backend_demo,76595.13,41.33,737fe59043067635,3,"{""Java"": 2, ""Spring"": 1}",737fe59043067635,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
301,java_backend_demo,76595.13,41.33,738fb7ad91b15958,3,"{""Java"": 2, ""Spring"": 1}",738fb7ad91b15958,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
302,java_backend_demo,76595.13,41.33,73beb7b2b104260e,3,"{""Java"": 2, ""Spring"": 1}",73beb7b2b104260e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
303,java_backend_demo,76595.13,41.33,73d3b0bd8afe3ac5,3,"{""Java"": 2, ""Spring"": 1}",73d3b0bd8afe3ac5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
304,java_backend_demo,76595.13,41.33,73d641b40182b6ee,3,"{""Java"": 2, ""Spring"": 1}",73d641b40182b6ee,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
305,java_backend_demo,76595.13,41.33,74,3,"{""Java"": 2, ""Spring"": 1}",74,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
306,java_backend_demo,76595.13,41.33,748c32c35a32a238,3,"{""Java"": 2, ""Spring"": 1}",748c32c35a32a238,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
307,java_backend_demo,76595.13,41.33,75,3,"{""Java"": 2, ""Spring"": 1}",75,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
308,java_backend_demo,76595.13,41.33,75b7efde238c9d4f,3,"{""Java"": 2, ""Spring"": 1}",75b7efde238c9d4f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
309,java_backend_demo,76595.13,41.33,76,3,"{""Java"": 2, ""Spring"": 1}",76,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
310,java_backend_demo,76595.13,41.33,767f31a26171a6f8,3,"{""Java"": 2, ""Spring"": 1}",767f31a26171a6f8,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
311,java_backend_demo,76595.13,41.33,77,3,"{""Java"": 2, ""Spring"": 1}",77,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
312,java_backend_demo,76595.13,41.33,78,3,"{""Java"": 2, ""Spring"": 1}",78,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
313,java_backend_demo,76595.13,41.33,79,3,"{""Java"": 2, ""Spring"": 1}",79,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
314,java_backend_demo,76595.13,41.33,79539e02d5659697,3,"{""Java"": 2, ""Spring"": 1}",79539e02d5659697,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
315,java_backend_demo,76595.13,41.33,7a423a5200c2ed5f,3,"{""Java"": 2, ""Spring"": 1}",7a423a5200c2ed5f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
316,java_backend_demo,76595.13,41.33,7b3aff5e6e5b3b72,3,"{""Java"": 2, ""Spring"": 1}",7b3aff5e6e5b3b72,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
317,java_backend_demo,76595.13,41.33,7b595e1e016cb7d8,3,"{""Java"": 2, ""Spring"": 1}",7b595e1e016cb7d8,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
318,java_backend_demo,76595.13,41.33,7b8de8b68661220b,3,"{""Java"": 2, ""Spring"": 1}",7b8de8b68661220b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
319,java_backend_demo,76595.13,41.33,7dc62fc6dac84359,3,"{""Java"": 2, ""Spring"": 1}",7dc62fc6dac84359,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
320,java_backend_demo,76595.13,41.33,7dd7f2a9f229b087,3,"{""Java"": 2, ""Spring"": 1}",7dd7f2a9f229b087,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
321,java_backend_demo,76595.13,41.33,8,3,"{""Java"": 2, ""Spring"": 1}",8,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
322,java_backend_demo,76595.13,41.33,80,3,"{""Java"": 2, ""Spring"": 1}",80,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
323,java_backend_demo,76595.13,41.33,80f9f0d97d756276,3,"{""Java"": 2, ""Spring"": 1}",80f9f0d97d756276,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
324,java_backend_demo,76595.13,41.33,81,3,"{""Java"": 2, ""Spring"": 1}",81,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
325,java_backend_demo,76595.13,41.33,81946e92df5ad15b,3,"{""Java"": 2, ""Spring"": 1}",81946e92df5ad15b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
326,java_backend_demo,76595.13,41.33,81c8063de6e121dc,3,"{""Java"": 2, ""Spring"": 1}",81c8063de6e121dc,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
327,java_backend_demo,76595.13,41.33,82,3,"{""Java"": 2, ""Spring"": 1}",82,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
328,java_backend_demo,76595.13,41.33,82d35a51535d380f,3,"{""Java"": 2, ""Spring"": 1}",82d35a51535d380f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
329,java_backend_demo,76595.13,41.33,83,3,"{""Java"": 2, ""Spring"": 1}",83,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
330,java_backend_demo,76595.13,41.33,83918918f322f863,3,"{""Java"": 2, ""Spring"": 1}",83918918f322f863,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
331,java_backend_demo,76595.13,41.33,84,3,"{""Java"": 2, ""Spring"": 1}",84,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
332,java_backend_demo,76595.13,41.33,84d136f732964f44,3,"{""Java"": 2, ""Spring"": 1}",84d136f732964f44,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
333,java_backend_demo,76595.13,41.33,85,3,"{""Java"": 2, ""Spring"": 1}",85,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
334,java_backend_demo,76595.13,41.33,851cbb485b35f3b4,3,"{""Java"": 2, ""Spring"": 1}",851cbb485b35f3b4,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
335,java_backend_demo,76595.13,41.33,856edb802551f3bc,3,"{""Java"": 2, ""Spring"": 1}",856edb802551f3bc,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
336,java_backend_demo,76595.13,41.33,86,3,"{""Java"": 2, ""Spring"": 1}",86,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
337,java_backend_demo,76595.13,41.33,86f2df5a76332a50,3,"{""Java"": 2, ""Spring"": 1}",86f2df5a76332a50,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
338,java_backend_demo,76595.13,41.33,87,3,"{""Java"": 2, ""Spring"": 1}",87,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
339,java_backend_demo,76595.13,41.33,88,3,"{""Java"": 2, ""Spring"": 1}",88,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
340,java_backend_demo,76595.13,41.33,89,3,"{""Java"": 2, ""Spring"": 1}",89,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
341,java_backend_demo,76595.13,41.33,898253135d9e1f0b,3,"{""Java"": 2, ""Spring"": 1}",898253135d9e1f0b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
342,java_backend_demo,76595.13,41.33,8998b1a914d6f04e,3,"{""Java"": 2, ""Spring"": 1}",8998b1a914d6f04e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
343,java_backend_demo,76595.13,41.33,89aa3b531790bd2f,3,"{""Java"": 2, ""Spring"": 1}",89aa3b531790bd2f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
344,java_backend_demo,76595.13,41.33,8ac728ea5cb5894e,3,"{""Java"": 2, ""Spring"": 1}",8ac728ea5cb5894e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
345,java_backend_demo,76595.13,41.33,8bd44c36ae64a357,3,"{""Java"": 2, ""Spring"": 1}",8bd44c36ae64a357,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
346,java_backend_demo,76595.13,41.33,8c78ff3e35d37609,3,"{""Java"": 2, ""Spring"": 1}",8c78ff3e35d37609,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
347,java_backend_demo,76595.13,41.33,8caffb896f9078eb,3,"{""Java"": 2, ""Spring"": 1}",8caffb896f9078eb,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
348,java_backend_demo,76595.13,41.33,8e736e58391dc32f,3,"{""Java"": 2, ""Spring"": 1}",8e736e58391dc32f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
349,java_backend_demo,76595.13,41.33,8e75f5014daeeebd,3,"{""Java"": 2, ""Spring"": 1}",8e75f5014daeeebd,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
350,java_backend_demo,76595.13,41.33,8ee856ec6d647946,3,"{""Java"": 2, ""Spring"": 1}",8ee856ec6d647946,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
351,java_backend_demo,76595.13,41.33,8f4a16eee5bb1e96,3,"{""Java"": 2, ""Spring"": 1}",8f4a16eee5bb1e96,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
352,java_backend_demo,76595.13,41.33,8f5b9e8bbd45b642,3,"{""Java"": 2, ""Spring"": 1}",8f5b9e8bbd45b642,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
353,java_backend_demo,76595.13,41.33,9,3,"{""Java"": 2, ""Spring"": 1}",9,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
